ASIN,Copertina,Titolo,Autore,Data,Recensioni,Categoria
8893628139,https://m.media-amazon.com/images/I/612C8lQ-jWL._AC_UY218_.jpg,EdiTEST. Professioni sanitarie. Teoria & test. Teoria ed esercizi commentati per la preparazione ai test di ammissione. Con software di simulazione,AA.VV.,3 feb. 2026,199,Società e scienze sociali
8859039339,https://m.media-amazon.com/images/I/51XbHbWqJZL._AC_UY218_.jpg,Strumento La linea del 20 - Metodo analogico per l’apprendimento del calcolo,Camillo Bortolato,11 apr. 2024,195,Società e scienze sociali
8891781673,https://m.media-amazon.com/images/I/61M-7BlDShL._AC_UY218_.jpg,La self-compassion. Il potere dell'essere gentili con se stessi,Kristin Neff,4 apr. 2019,195,Società e scienze sociali
8807174987,https://m.media-amazon.com/images/I/61dyBoe-NXL._AC_UY218_.jpg,Uno diviso due. Fratelli e sorelle,Massimo Recalcati,6 mag. 2025,190,Società e scienze sociali
8859021073,https://m.media-amazon.com/images/I/61tkecMalNL._AC_UY218_.jpg,Babù acchiappaparole. Sillaba iniziale. Training logopedico per lo sviluppo fonologico e lessicale,Elisa Damian,11 giu. 2020,187,Società e scienze sociali
8811016444,https://m.media-amazon.com/images/I/5160GpbyVIL._AC_UY218_.jpg,Gesù e Cristo,Vito Mancuso,11 nov. 2025,186,Società e scienze sociali
8832857448,https://m.media-amazon.com/images/I/51FbfZiC0jL._AC_UY218_.jpg,Chiamami adulto. Come stare in relazione con gli adolescenti,Matteo Lancini,25 mar. 2025,184,Società e scienze sociali
8815287914,https://m.media-amazon.com/images/I/71lxLBmHSML._AC_UY218_.jpg,Sociologia della comunicazione nell'era digitale,Luciano Paccagnella,27 ago. 2020,183,Società e scienze sociali
B096TL8Z8X,https://m.media-amazon.com/images/I/41yx5m53foL._AC_UY218_.jpg,Femminili singolari. Il femminismo è nelle parole. Ediz. ampliata,Vera Gheno,20 ott. 2021,180,Società e scienze sociali
8817098493,https://m.media-amazon.com/images/I/61mhQ9aPnOL._AC_UY218_.jpg,L'educazione emotiva. Come educare al meglio i nostri bambini grazie alle neuroscienze,Alberto Pellai,20 feb. 2018,179,Società e scienze sociali
8898991606,https://m.media-amazon.com/images/I/814x7MDUzUL._AC_UY218_.jpg,La guida alla teoria polivagale. Il potere trasformativo della sensazione di sicurezza,Stephen W. Porges,11 apr. 2018,178,Società e scienze sociali
B0DBRL1QRN,https://m.media-amazon.com/images/I/71jJwhEp4jL._AC_UY218_.jpg,Elogio dell'inconscio: Come fare amicizia con il proprio peggio,Massimo Recalcati,31 lug. 2024,178,Società e scienze sociali
8807903431,https://m.media-amazon.com/images/I/71-8ZI6RN7L._AC_UY218_.jpg,Il diario del Seduttore,Kierkegaard,26 set. 2019,176,Società e scienze sociali
B0FFW9GTKZ,https://m.media-amazon.com/images/I/61T7mLyzpdL._AC_UY218_.jpg,Nel sangue di Garlasco,Gianluca Zanella,4 nov. 2025,175,Società e scienze sociali
8809769686,https://m.media-amazon.com/images/I/51xXuWEcl0S._AC_UY218_.jpg,Terapia Centrata Sul Cliente,Carl R. Rogers,30 gen. 2013,175,Società e scienze sociali
8843088270,https://m.media-amazon.com/images/I/81dt77F3CxL._AC_UY218_.jpg,Costruire unità di apprendimento. Guida alla progettazione a ritroso,Mario Castoldi,11 mag. 2017,172,Società e scienze sociali
8843048945,https://m.media-amazon.com/images/I/81W1o0kRobL._AC_UY218_.jpg,Il mondo in questione. Introduzione alla storia del pensiero sociologico,Paolo Jedlowski,19 mar. 2009,171,Società e scienze sociali
B0DYFZV452,https://m.media-amazon.com/images/I/61YLhYWbkvL._AC_UY218_.jpg,La mia amica matematica. Imparo i numeri e la geometria… per non sbagliarli più!,Maestra Federica,20 mag. 2025,165,Società e scienze sociali
8807174545,https://m.media-amazon.com/images/I/61MZwpARnML._AC_UY218_.jpg,Sentimenti malEducati. Coltivare l'intelligenza affettiva per insegnare ai ragazzi le cose dell'amore,Stefano Rossi,27 ago. 2024,165,Società e scienze sociali
8863113467,https://m.media-amazon.com/images/I/510EQ0c89+L._AC_UY218_.jpg,Elogio della follia. Ediz. integrale,Erasmo da Rotterdam,1 mar. 2018,164,Società e scienze sociali
8898991029,https://m.media-amazon.com/images/I/618LSei-iOL._AC_UY218_.jpg,"La teoria polivagale. Fondamenti neurofisiologici delle emozioni, dell'attaccamento, della comunicazione e dell'autoregolazione",Porges Stephen W.,26 feb. 2016,164,Società e scienze sociali
8848328547,https://m.media-amazon.com/images/I/61Z9pvjkhvL._AC_UY218_.jpg,Alpha Test Ingegneria TOLC-I 2026-2027. Kit di preparazione. Per test di ammissione universitari. Con piattaforma e simulatore online,AA VV,6 dic. 2024,162,Società e scienze sociali
8845295036,https://m.media-amazon.com/images/I/61yBQxRnPWL._AC_UY218_.jpg,Amare tradire,Aldo Carotenuto,6 mar. 2020,162,Società e scienze sociali
8823846455,https://m.media-amazon.com/images/I/71U-n01qWZL._AC_UY218_.jpg,Giochi matematici,Nando Geronimi,17 feb. 2020,162,Società e scienze sociali
8835147247,https://m.media-amazon.com/images/I/61-mp52ahrL._AC_UY218_.jpg,La valutazione che educa. Liberare insegnamento e apprendimento dalla tirannia del voto,Cristiano Corsini,11 mag. 2023,160,Società e scienze sociali
8822787900,https://m.media-amazon.com/images/I/61oQgDU2QlL._AC_UY218_.jpg,Educare con rispetto. Consigli utili per crescere bambini sereni e sicuri di sé stessi,Giorgia Cozza,11 ott. 2024,156,Società e scienze sociali
8828218339,https://m.media-amazon.com/images/I/61afWNFzG3L._AC_UY218_.jpg,Qualcosa è andato storto,Riccardo Luna,24 ott. 2025,154,Società e scienze sociali
8804797355,https://m.media-amazon.com/images/I/41rlMHhHh2L._AC_UY218_.jpg,L'arte di mettere in ordine la vita. Il metodo gentile per cambiare abitudini e realizzarti,Irina Potinga,9 set. 2025,154,Società e scienze sociali
B07KRC7X75,https://m.media-amazon.com/images/I/71ygKQxG8sL._AC_UY218_.jpg,Stop all'ansia sociale: Strategie per controllare e gestire la timidezza (Capire con il cuore),Nicola Marsigli,21 nov. 2018,153,Società e scienze sociali
B0C9SNQKVY,https://m.media-amazon.com/images/I/71dvsmpXMwL._AC_UY218_.jpg,Il Segreto della Pineale: Alla scoperta del simbolismo più occulto di tutti i tempi,Adam Luz,14 lug. 2023,152,Società e scienze sociali
B0CHLZM31C,https://m.media-amazon.com/images/I/51LL0Ium27L._AC_UY218_.jpg,"Artquiz Studio. XV Edizione A.A. 2024-25. Test di ammissione per Medicina, Odontoiatria, Veterinaria, Professioni Sanitarie. Area medica-sanitaria",Accademia Artquiz,1 gen. 2023,152,Società e scienze sociali
884640100X,https://m.media-amazon.com/images/I/71bM5I8kLcL._AC_UY218_.jpg,"83 giochi psicologici per la conduzione dei gruppi. Un manuale per psicologi, insegnanti, operatori sociali, animatori",Sabina Manes,14 dic. 2018,151,Società e scienze sociali
8804711094,https://m.media-amazon.com/images/I/6183uvh7kGL._AC_UY218_.jpg,Da uomo a padre. Il percorso emotivo della paternità,Alberto Pellai,2 apr. 2019,149,Società e scienze sociali
880479674X,https://m.media-amazon.com/images/I/71pfpuqhDXL._AC_UY218_.jpg,Pensieri,Marco Aurelio,15 ott. 2024,148,Società e scienze sociali
8891445347,https://m.media-amazon.com/images/I/61sb3dLDeEL._AC_UY218_.jpg,Concorso Vigili del fuoco 400 posti - Manuale e Quiz per la preparazione,AA.VV.,25 feb. 2026,148,Società e scienze sociali
8859027616,https://m.media-amazon.com/images/I/61EIGPyDLCL._AC_UY218_.jpg,"Iperattività, impulsività e disattenzione. Cosa fare (e non). Guida rapida per insegnanti. Scuola dell'infanzia",Sara Pezzica,17 mar. 2022,148,Società e scienze sociali
8891441724,https://m.media-amazon.com/images/I/617BHtFS9ML._AC_UY218_.jpg,Concorso INPS 781 Funzionari Sanitari – Psicologi e Assistenti sociali - Manuale per la preparazione – Teoria e Quiz,AA.VV.,27 dic. 2024,147,Società e scienze sociali
8807034123,https://m.media-amazon.com/images/I/61WmVNQaGpL._AC_UY218_.jpg,Il libraio di Venezia,Giovanni Montanaro,12 nov. 2020,146,Società e scienze sociali
B00FORJSWK,https://m.media-amazon.com/images/I/81Gt9ia01fL._AC_UY218_.jpg,Tristi tropici (Maestri del '900),Claude Lévi-Strauss,10 ott. 2013,145,Società e scienze sociali
B0DZL9WKWR,https://m.media-amazon.com/images/I/61DbW9Pt8cL._AC_UY218_.jpg,60 secondi di psicologia. La prima agenda psicotrasformativa per trovare chi sei davvero e vivere la vita che meriti,Agnese Scappini,30 set. 2025,144,Società e scienze sociali
8894814483,https://m.media-amazon.com/images/I/71Rb8dramDL._AC_UY218_.jpg,Sputiamo su Hegel. E altri scritti,Carla Lonzi,5 set. 2023,144,Società e scienze sociali
B0BGFBSZYB,https://m.media-amazon.com/images/I/61jZbGn4YiL._AC_UY218_.jpg,"MAMMA PER LA PRIMA VOLTA: La miglior guida per future mamme. Tutto quello che devi sapere sulla tua prima gravidanza di settimana in settimana, sul parto e sui primi mesi di vita del bambino + REGALO",Carla Mariani,24 set. 2022,144,Società e scienze sociali
8836202160,https://m.media-amazon.com/images/I/81dTKdstjpL._AC_UY218_.jpg,Come nascono le storie. Il mio viaggio nell’arte di raccontare,Pablo Trincia,18 set. 2024,144,Società e scienze sociali
B09NRDSR4B,https://m.media-amazon.com/images/I/71YNQTc2h8L._AC_UY218_.jpg,"30 MINUTI AL GIORNO PER MANTENERE LA TUA MENTE IN FORMA | Libro di esercizi per allenare la memoria con attività e giochi ideati per migliorare la ... passatempi, per adulti e per persone anziane",Alber Doncos,20 dic. 2021,141,Società e scienze sociali
8891441708,https://m.media-amazon.com/images/I/71mM7dYHOKL._AC_UY218_.jpg,"Concorsi OSS e OSSS Operatore Socio-Sanitario - Teoria e Quiz - Per i concorsi e la formazione professionale di OSS, OSSS, ASA e OSA",AA.VV.,10 gen. 2025,140,Società e scienze sociali
8842833010,https://m.media-amazon.com/images/I/61n-TPoJVSL._AC_UY218_.jpg,L'invisibile. Matteo Messina Denaro. Nuova ediz.,Giacomo Di Girolamo,21 mar. 2023,133,Società e scienze sociali
B0CGJJT1XJ,https://m.media-amazon.com/images/I/8177BxK+OsL._AC_UY218_.jpg,Divinazione e sincronicità: Psicologia delle coincidenze significative,Marie-Louise von Franz,20 lug. 2023,132,Società e scienze sociali
B0FTLRB881,https://m.media-amazon.com/images/I/71ipoWVIULL._AC_UY218_.jpg,Scoprire gli abusi,Gabriella Tupini,1 ott. 2025,131,Società e scienze sociali
884307315X,https://m.media-amazon.com/images/I/71tbEa7ISnL._AC_UY218_.jpg,Storia delle televisioni in Italia. Dagli esordi alle web tv,Irene Piazzoni,29 mag. 2014,128,Società e scienze sociali
8815272100,https://m.media-amazon.com/images/I/71xP5ApaScL._AC_UY218_.jpg,Manuale di psicopatologia dell'infanzia,Tambelli,16 nov. 2017,126,Società e scienze sociali
B0DH4VTKVN,https://m.media-amazon.com/images/I/61tcpIDJF-L._AC_UY218_.jpg,BESTEMMIA ENIGMISTICA PER ADULTI NON CREDENTI: Regali idioti ma divertenti per adulti,Dioc an,14 set. 2024,125,Società e scienze sociali
8832851423,https://m.media-amazon.com/images/I/7147w+jroiL._AC_UY218_.jpg,Corpi borderline. Regolazione affettiva e clinica dei disturbi di personalità,Clara Mucci,16 gen. 2020,124,Società e scienze sociali
8815294198,https://m.media-amazon.com/images/I/61CWlDGme6L._AC_UY218_.jpg,Né intelligente né artificiale. Il lato oscuro dell'IA,Kate Crawford,14 ott. 2021,124,Società e scienze sociali
8859300487,https://m.media-amazon.com/images/I/61qPDp85bLL._AC_UY218_.jpg,Storia della psicologia. Dal Novecento a oggi,Luciano Mecacci,21 mar. 2019,124,Società e scienze sociali
B0G3B535F4,https://m.media-amazon.com/images/I/61-uMA9aGgL._AC_UY218_.jpg,"Tai Chi per Principianti: Un Programma di 28 Giorni, con Esercizi da 10 Minuti, Pensato per Migliorare Equilibrio, Forza, Mobilità e mantenere l’Indipendenza più a Lungo",Morgan Fujita,21 nov. 2025,121,Società e scienze sociali
B0F7FKV62N,https://m.media-amazon.com/images/I/71Vnw1ixW5L._AC_UY218_.jpg,Sei Un Ragazzo Speciale: Libro per Ragazzi 7-14 Anni: Storie di Coraggio e Avventura che Nutrono l’Autostima e la Fiducia nel Credere in Se Stessi,David Vincent Collins,2 mag. 2025,120,Società e scienze sociali
8834000943,https://m.media-amazon.com/images/I/71y4ZuYpuhL._AC_UY218_.jpg,Famiglie e terapia della famiglia,Salvador Minuchin,1 nov. 1978,119,Società e scienze sociali
B0FFDKGFCL,https://m.media-amazon.com/images/I/61EfK73J1vL._AC_UY218_.jpg,"Testbusters. Semestre filtro Medicina 2025/2026. Manuale di teoria. Preparazione per gli esami di chimica e propedeutica biochimica, biologia e fisica",Testbusters,6 ago. 2025,119,Società e scienze sociali
B0F8Y7VF8H,https://m.media-amazon.com/images/I/71tvKey24tL._AC_UY218_.jpg,Troppo vivo per restare fermo. Come vivere con l'ADHD,Luca Donato,30 set. 2025,118,Società e scienze sociali
B0B12Y9MS5,https://m.media-amazon.com/images/I/816UISsGRfL._AC_UY218_.jpg,Tutta la vita per imparare a vivere,Lucio Anneo Seneca,18 mag. 2022,118,Società e scienze sociali
8815120459,https://m.media-amazon.com/images/I/81zePvvNkcL._AC_UY218_.jpg,Il colloquio di counseling. Tecniche di intervento nella relazione di aiuto,Vincenzo Calvo,15 nov. 2007,117,Società e scienze sociali
B0C54H86ZQ,https://m.media-amazon.com/images/I/61zDIA1--jL._AC_UY218_.jpg,I cosiddetti sani. La patologia della normalità,Erich Fromm,27 ott. 2023,115,Società e scienze sociali
8865790245,https://m.media-amazon.com/images/I/71+wppeXRRL._AC_UY218_.jpg,Pedagogia dell'autonomia,Paulo Freire,21 mag. 2014,113,Società e scienze sociali
B0F7HP57VN,https://m.media-amazon.com/images/I/61IVCXH0pgL._AC_UY218_.jpg,Lo sport è vita: 10 lezioni sportive per allenarsi a vivere,Il saggio dello sport,4 mag. 2025,112,Società e scienze sociali
8891442186,https://m.media-amazon.com/images/I/71Oe+MKuVQL._AC_UY218_.jpg,TFA Sostegno nella Scuola Secondaria di I e di II grado - Manuale per la preparazione alle prove d’accesso ai percorsi di specializzazione,AA.VV,13 mar. 2025,111,Società e scienze sociali
8815258914,https://m.media-amazon.com/images/I/71wHbaGHSeL._AC_UY218_.jpg,La ricerca sociale: metodologia e tecniche. I paradigmi di riferimento (Vol. 1),Piergiorgio Corbetta,27 ago. 2015,111,Società e scienze sociali
8874668554,https://m.media-amazon.com/images/I/61Bxp2oAJeL._AC_UY218_.jpg,Nuovo Codice deontologico dell'assistente sociale: le responsabilità professionali,Simonetta Filippini,12 nov. 2020,109,Società e scienze sociali
8859010136,https://m.media-amazon.com/images/I/71QVr7cW8HL._AC_UY218_.jpg,Frazioni sul filo. Strumenti e strategie per la scuola primaria,Aa.Vv.,21 gen. 2016,109,Società e scienze sociali
8842075698,https://m.media-amazon.com/images/I/71iR9lFgtvL._AC_UY218_.jpg,Storia della filosofia moderna,Massimo Mori,17 mar. 2005,109,Società e scienze sociali
8891437972,https://m.media-amazon.com/images/I/71ZATjTFiPL._AC_UY218_.jpg,"La prova orale per l'insegnante di sostegno nelle scuole infanzia, primaria e secondaria di I e di II grado - Manuale per la preparazione al colloquio di natura didattico-metodologica dei concorsi",Cristina D'Agostino,5 feb. 2024,109,Società e scienze sociali
884281721X,https://m.media-amazon.com/images/I/71N5W2nsimL._AC_UY218_.jpg,IL LETTO DI PROCUSTE,TALEB NASSIM,16 giu. 2011,109,Società e scienze sociali
8806264338,https://m.media-amazon.com/images/I/6164HL2PyCL._AC_UY218_.jpg,Farsi male. Variazioni sul masochismo,Vittorio Lingiardi,25 nov. 2025,107,Società e scienze sociali
8885783147,https://m.media-amazon.com/images/I/61u++JeA0rL._AC_UY218_.jpg,L'uomo alla ricerca di senso. Uno psicologo nei lager,Viktor E. Frankl,12 apr. 2024,107,Società e scienze sociali
880789081X,https://m.media-amazon.com/images/I/61iAmroK6OL._AC_UY218_.jpg,Manifesto cyborg,Donna Haraway,30 mar. 2018,107,Società e scienze sociali
8874667655,https://m.media-amazon.com/images/I/61Dv9sjcIrL._AC_UY218_.jpg,Bambini e ragazzi ad alto potenziale. Una guida per educatori e famiglie,Maria Assunta Zanetti,10 mar. 2017,107,Società e scienze sociali
B0BNG5J9G8,https://m.media-amazon.com/images/I/71ZdXtYA8XL._AC_UY218_.jpg,Attività e Giochi per Persone con Alzheimer o Demenza | Stimolazione Cognitiva: Esercizi Facili a Colori e di Grande Formato per le Fasi Moderate e ... | Ginnastica Mentale per Persone Dipendenti,Alber Doncos,28 nov. 2022,106,Società e scienze sociali
B0DHV5T3T9,https://m.media-amazon.com/images/I/91scpYEIHtL._AC_UY218_.jpg,Geopolitica dell'intelligenza artificiale,Alessandro Aresu,22 ott. 2024,105,Società e scienze sociali
8842086347,https://m.media-amazon.com/images/I/61M0f2ZZWHL._AC_UY218_.jpg,Logica da zero a Gödel,Francesco Berto,1 apr. 2008,105,Società e scienze sociali
8830460680,https://m.media-amazon.com/images/I/619mYz+u0PL._AC_UY218_.jpg,"La sfida delle emozioni. Il successo non è solo questione di testa, ma anche di cuore",Nicoletta Romanazzi,24 ott. 2023,104,Società e scienze sociali
8807092069,https://m.media-amazon.com/images/I/51ScRnnLdrL._AC_UY218_.jpg,Le disavventure della verità,Umberto Galimberti,4 nov. 2025,104,Società e scienze sociali
8804782897,https://m.media-amazon.com/images/I/51I0l6kwBYL._AC_UY218_.jpg,"Il reato di pensare. Oltre il conformismo, esercizi di libertà",Paolo Crepet,17 giu. 2025,103,Società e scienze sociali
8806262947,https://m.media-amazon.com/images/I/71U3e6Jd9lL._AC_UY218_.jpg,La luce e l'onda. Cosa significa insegnare?,Massimo Recalcati,2 set. 2025,103,Società e scienze sociali
B0DVLQ3NS1,https://m.media-amazon.com/images/I/71K3D-PJx5L._AC_UY218_.jpg,"Supera la prova orale del concorso docenti: UDA, lezioni simulate e consigli utili per prepararsi in maniera efficace al colloquio con la commissione.",NextEu Editore,30 gen. 2025,102,Società e scienze sociali
8893628279,https://m.media-amazon.com/images/I/61OgM3JjfuL._AC_UY218_.jpg,Editest TOLC-SU. Area umanistica e sociale. Teoria ed esercizi commentati per la preparazione ai test di ammissione. Con software di simulazione,AA.VV.,18 feb. 2026,102,Società e scienze sociali
B0FQXVWSC8,https://m.media-amazon.com/images/I/61dlMTLm3mL._AC_UY218_.jpg,Dalla Ferita a Casa: In viaggio con la tua Bambina Interiore,Claudia Scarpati,10 set. 2025,99,Società e scienze sociali
B0DTMTMKLZ,https://m.media-amazon.com/images/I/71b11e6+hML._AC_UY218_.jpg,Siamo anima. Riconoscersi oltre il tempo: il disegno invisibile degli incontri che cambiano la vita,Stefania Zani,30 set. 2025,99,Società e scienze sociali
8804802987,https://m.media-amazon.com/images/I/71ptzMWHBUL._AC_UY218_.jpg,Troppi pensieri. Come ripulire la mente e smettere di tormentarsi,Raffaele Morelli,1 lug. 2025,98,Società e scienze sociali
B091DSRBJC,https://m.media-amazon.com/images/I/71Zpqc66sDL._AC_UY218_.jpg,"Impariamo A Tracciare - Libro Prescolare Per Bambini Da 3 Anni: Imparare Lettere e Numeri + Linee, Forme, Disegni",Camilla Müller,28 mar. 2021,97,Società e scienze sociali
8891682454,https://m.media-amazon.com/images/I/61QK+NPbD9L._AC_UY218_.jpg,Concorso Vigili del Fuoco - 400 posti. Manuale completo per tutte le prove,Giuseppe Cotruvo,4 feb. 2026,96,Società e scienze sociali
1798284553,https://m.media-amazon.com/images/I/51gEJaNgm4L._AC_UY218_.jpg,"50 TEMI PER L'ESAME DI STATO DI ABILITAZIONE ALLA PROFESSIONE DI PSICOLOGO: Costrutti, autori, teorie ed esperimenti con strumenti, ambiti applicativi e limiti",Titti Damato,19 feb. 2020,96,Società e scienze sociali
8859026377,https://m.media-amazon.com/images/I/61eWxWx9B-L._AC_UY218_.jpg,I miei esercizi di matematica. Classe 1°,Paola Demarchi,26 ago. 2021,96,Società e scienze sociali
B0FFDTQ8WC,https://m.media-amazon.com/images/I/61xAazYdCqL._AC_UY218_.jpg,"Testbusters. Semestre filtro Medicina 2025/2026. Eserciziario commentato. Preparazione per gli esami di chimica e propedeutica biochimica, biologia e fisica. Con simulatore Testbusters",Testbusters,6 ago. 2025,95,Società e scienze sociali
8899174393,https://m.media-amazon.com/images/I/61PQXMH-4TL._AC_UY218_.jpg,Psicocibernetica.: Aggiornata e ampliata.,Maxwell Maltz,11 feb. 2021,94,Società e scienze sociali
B0FTTKMK1L,https://m.media-amazon.com/images/I/61JNByRFMvL._AC_UY218_.jpg,"Roma, la città dei segreti",Francesco Rutelli,2 dic. 2025,94,Società e scienze sociali
8838615632,https://m.media-amazon.com/images/I/71678jO+ZYL._AC_UY218_.jpg,Elementi di psicometria con eserciziario. Con Contenuto digitale per download e accesso online,Michela Balsamo,9 mar. 2017,93,Società e scienze sociali
8842067938,https://m.media-amazon.com/images/I/81WeLHo4puL._AC_UY218_.jpg,Guida allo studio della storia moderna,Roberto Bizzocchi,8 nov. 2002,93,Società e scienze sociali
B0FTCP2P3L,https://m.media-amazon.com/images/I/61QsGQOr4WL._AC_UY218_.jpg,Testbusters. Professioni sanitarie 2026. Manuale di teoria. Preparazione ai test di ammissione,AA.VV.,14 ott. 2025,93,Società e scienze sociali
8883427076,https://m.media-amazon.com/images/I/61rXcg2LvmL._AC_UY218_.jpg,Assertività ed emozioni. Manuale di formazione integrata alla comunicazione efficace,Franco Nanetti,1 gen. 2008,92,Società e scienze sociali
8832851784,https://m.media-amazon.com/images/I/715N2F80AaL._AC_UY218_.jpg,L'uomo e i suoi simboli. Ediz. integrale e illustrata,Carl Gustav Jung,18 giu. 2020,91,Società e scienze sociali
B0CSLMLHFY,https://m.media-amazon.com/images/I/71GcdrE6XqL._AC_UY218_.jpg,Superare il disturbo borderline di personalità: Guida pratica per familiari e clinici,Valerie Porr,22 gen. 2024,91,Società e scienze sociali
8804801719,https://m.media-amazon.com/images/I/41ZiVvxiqxL._AC_UY218_.jpg,Come non essere stupidi. Esercizi di anticonformismo,Igor Sibaldi,15 apr. 2025,90,Società e scienze sociali
8874668775,https://m.media-amazon.com/images/I/718eMhjgZAS._AC_UY218_.jpg,Psicologia del lavoro e delle organizzazioni. Costruire e gestire relazioni nei contesti professionali e sociali. Nuova ediz.,Francesco Avallone,15 apr. 2021,89,Società e scienze sociali
B0F7YC6YKD,https://m.media-amazon.com/images/I/81VLbAHhwVL._AC_UY218_.jpg,DiversaMente: Le relazioni spiegate da chi ha più cervello che cuore,Immanuel Casto,14 mag. 2025,87,Società e scienze sociali
B0FXMDHS7X,https://m.media-amazon.com/images/I/710mwfzBz+L._AC_UY218_.jpg,"Imparare l'Inglese: 10 Minuti al Giorno per chi ha poco tempo | 8 libri in 1 + App inclusa. Metodo semplice e interattivo per tutti i livelli. Grammatica, Racconti, Esercizi con Audio e Videolezioni",10Min Language Hub,24 ott. 2025,87,Società e scienze sociali
8860307899,https://m.media-amazon.com/images/I/71iz53tsw6L._AC_UY218_.jpg,La terapia familiare multigenerazionale. Strumenti e risorse del terapeuta,Maurizio Andolfi,12 nov. 2015,86,Società e scienze sociali
8891903302,https://m.media-amazon.com/images/I/71F7J2DGMTL._AC_UY218_.jpg,Psicologia della comunicazione e neuromarketing. Ediz. mylab. Con aggiornamento online,Vincenzo Russo,11 set. 2017,86,Società e scienze sociali
8867977121,https://m.media-amazon.com/images/I/61Nz7-oJ8eL._AC_UY218_.jpg,La questione della tecnica: Con un saggio di Federico Sollazzo,Martin Heidegger,8 feb. 2017,86,Società e scienze sociali
B0B5VWK1X7,https://m.media-amazon.com/images/I/71aDvvvRtcL._AC_UY218_.jpg,Raccontare: Strategie e tecniche di storytelling,Alessandro Perissinotto,15 lug. 2022,86,Società e scienze sociali
8848328482,https://m.media-amazon.com/images/I/61cOGNOISkL._AC_UY218_.jpg,Alpha Test Professioni Sanitarie 2026-2027. Kit di preparazione. Per test di ammissione universitari. Con piattaforma e simulatore online,AA VV,29 nov. 2024,85,Società e scienze sociali
8821599280,https://m.media-amazon.com/images/I/61FSSYPBFFL._AC_UY218_.jpg,Adolescenti all'improvviso. 60 dritte per genitori spiazzati,Osvaldo Poli,20 ott. 2016,83,Società e scienze sociali
8804788593,https://m.media-amazon.com/images/I/81teE2NUz0L._AC_UY218_.jpg,Gli eroi del Muori. Riassunto accuratissimo della mitologia greca,Il Trono del Muori,29 ott. 2024,82,Società e scienze sociali
8807036738,https://m.media-amazon.com/images/I/51AzNkd2PlL._AC_UY218_.jpg,Platone. Una storia d'amore,Matteo Nucci,2 set. 2025,82,Società e scienze sociali
B09WKRZJ1Y,https://m.media-amazon.com/images/I/71zAaWI3mTL._AC_UY218_.jpg,"Il mio primo KANT: Vita, pensiero e opere del grande filosofo (Collana incontri filosofici Vol. 10)",Enrico Valente,25 mar. 2022,80,Società e scienze sociali
889362821X,https://m.media-amazon.com/images/I/71UTWOKgRBL._AC_UY218_.jpg,Kit completo EdiTEST Scienze della formazione. Con software di simulazione,AA.VV.,10 feb. 2026,78,Società e scienze sociali
8870788121,https://m.media-amazon.com/images/I/719cPbiS3eL._AC_UY218_.jpg,Paradosso e controparadosso,Aa. Vv.,24 mar. 2003,78,Società e scienze sociali
B0FFF1GDRP,https://m.media-amazon.com/images/I/61kdfBnX71L._AC_UY218_.jpg,"Testbusters. Ammissione a Medicina 2025/2026. Kit. Preparazione per gli esami di chimica e propedeutica biochimica, biologia e fisica",Testbusters,6 ago. 2025,77,Società e scienze sociali
8807175185,https://m.media-amazon.com/images/I/71Lhd+QtXJL._AC_UY218_.jpg,Perché dimentichiamo. Una scienza dell'oblio,Sergio Della Sala,26 ago. 2025,76,Società e scienze sociali
B0DY4DP7TX,https://m.media-amazon.com/images/I/61Tif0IFs+L._AC_UY218_.jpg,IL CREA MOMENTI PER COPPIE: 150 Attività da Condividere e Trasformare ogni Istante in un Ricordo: Memorie Indelebili ed Esperienze Romantiche con Sfide per Ravvivare la Passione,Nathan Gray,19 feb. 2025,75,Società e scienze sociali
B0F3RJ5NXP,https://m.media-amazon.com/images/I/71LcASaGJvL._AC_UY218_.jpg,Torno subito (forse). Una storia dentro e fuori la stanza di terapia,Psicologa Cruda,11 nov. 2025,75,Società e scienze sociali
8807174782,https://m.media-amazon.com/images/I/71w-W5nR-yL._AC_UY218_.jpg,Adolescenti interrotti. Intercettare il disagio prima che sia tardi,Stefano Vicari,18 mar. 2025,74,Società e scienze sociali
8859012716,https://m.media-amazon.com/images/I/81WCgJcfh0L._AC_UY218_.jpg,Autostima: il mio libro di esercizi. Attività per imparare ad accettarsi e a riconoscere il proprio valore,Lisa M. Schab,10 nov. 2016,73,Società e scienze sociali
880626110X,https://m.media-amazon.com/images/I/61YHF7HDBPL._AC_UY218_.jpg,La città autistica,Alberto Vanolo,6 feb. 2024,73,Società e scienze sociali
8858109708,https://m.media-amazon.com/images/I/81yReVIl0XL._AC_UY218_.jpg,I libri proibiti da Gutenberg all'Encyclopédie,Mario Infelise,17 ott. 2013,72,Società e scienze sociali
B0CJ49QYR5,https://m.media-amazon.com/images/I/61A9pyCSFeL._AC_UY218_.jpg,"Educare Senza Urlare: 5 METODI IN 1: Le Regole d’Oro per una Comunicazione Efficace con i Propri Bambini, per Gestirne le Emozioni Attraverso la Disciplina Positiva, Crescendoli Felici e con Autostima",Ludovica Ferraro,16 set. 2023,70,Società e scienze sociali
8815265554,https://m.media-amazon.com/images/I/71vEb6DX5hL._AC_UY218_.jpg,Introduzione alla sociologia del mercato del lavoro,Reyneri,23 feb. 2017,70,Società e scienze sociali
